image_id,label,fertilizer
200328.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200329.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200330.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200331.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200332.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200333.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200334.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200335.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200336.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200337.jpg,normal,
200338.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200339.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200340.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200341.jpg,normal,
200342.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200343.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200344.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200345.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200346.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200347.jpg,normal,
200348.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200349.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200350.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200351.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200352.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200353.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200354.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200355.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200356.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200357.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200358.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200359.jpg,normal,
200360.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200361.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200362.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200363.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200364.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200365.jpg,normal,
200366.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200367.jpg,normal,
200368.jpg,normal,
200369.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200370.jpg,normal,
200371.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200372.jpg,normal,
200373.jpg,normal,
200374.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200375.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200376.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200377.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200378.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200379.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200380.jpg,normal,
200381.jpg,normal,
200382.jpg,normal,
200383.jpg,normal,
200384.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200385.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200386.jpg,normal,
200387.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200388.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200389.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200390.jpg,normal,
200391.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200392.jpg,normal,
200393.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200394.jpg,normal,
200395.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200396.jpg,normal,
200397.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200398.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200399.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200400.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200401.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200402.jpg,normal,
200403.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200404.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200405.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200406.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200407.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200408.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200409.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200410.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200411.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200412.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200413.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200414.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200415.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200416.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200417.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200418.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200419.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200420.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200421.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200422.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200423.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200424.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200425.jpg,normal,
200426.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200427.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200428.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200429.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200430.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200431.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200432.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200433.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200434.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200435.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200436.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200437.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200438.jpg,normal,
200439.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200440.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200441.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200442.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200443.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200444.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200445.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200446.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200447.jpg,normal,
200448.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200449.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200450.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200451.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200452.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200453.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200454.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200455.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200456.jpg,normal,
200457.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200458.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200459.jpg,normal,
200460.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200461.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200462.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200463.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200464.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200465.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200466.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200467.jpg,normal,
200468.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200469.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200470.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200471.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200472.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200473.jpg,normal,
200474.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200475.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200476.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200477.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200478.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200479.jpg,normal,
200480.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200481.jpg,normal,
200482.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200483.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200484.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200485.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200486.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200487.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200488.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200489.jpg,normal,
200490.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200491.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200492.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200493.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200494.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200495.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
200496.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200497.jpg,normal,
200498.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200499.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200500.jpg,normal,
200501.jpg,normal,
200502.jpg,normal,
200503.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200504.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200505.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200506.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200507.jpg,downy_mildew,
200508.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200509.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200510.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200511.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200512.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200513.jpg,normal,
200514.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200515.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200516.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200517.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200518.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200519.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200520.jpg,downy_mildew,
200521.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200522.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200523.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200524.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200525.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200526.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200527.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200528.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200529.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200530.jpg,normal,
200531.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200532.jpg,normal,
200533.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200534.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200535.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200536.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200537.jpg,normal,
200538.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200539.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200540.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200541.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200542.jpg,normal,
200543.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200544.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200545.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200546.jpg,normal,
200547.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200548.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200549.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200550.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200551.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200552.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200553.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200554.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200555.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200556.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200557.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200558.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200559.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200560.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200561.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200562.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200563.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200564.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200565.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200566.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200567.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200568.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200569.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200570.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200571.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200572.jpg,normal,
200573.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200574.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200575.jpg,normal,
200576.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200577.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200578.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200579.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200580.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200581.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200582.jpg,normal,
200583.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200584.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200585.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200586.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200587.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
200588.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200589.jpg,normal,
200590.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200591.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200592.jpg,normal,
200593.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200594.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200595.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200596.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200597.jpg,normal,
200598.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200599.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200600.jpg,normal,
200601.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200602.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200603.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200604.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200605.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200606.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200607.jpg,normal,
200608.jpg,normal,
200609.jpg,normal,
200610.jpg,normal,
200611.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200612.jpg,normal,
200613.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200614.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200615.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200616.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200617.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200618.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200619.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200620.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
200621.jpg,normal,
200622.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200623.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200624.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200625.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200626.jpg,normal,
200627.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200628.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200629.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200630.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200631.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200632.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200633.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200634.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200635.jpg,normal,
200636.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
200637.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200638.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200639.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200640.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200641.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200642.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200643.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200644.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200645.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200646.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200647.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
200648.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200649.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200650.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
200651.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
200652.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200653.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
200654.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
200655.jpg,brown_spot,Zinc Sulfate (ZnSO₄) – 21% or 33% Zn
200656.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
